zcr,energy,energy_entropy,spectral_centroid,spectral_spread,spectral_entropy,spectral_flux,spectral_rolloff,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,chroma_12,chroma_std
0.07390898736990259,0.0045891849710937085,2.799285949790745,0.12481311675236953,0.14733516140296163,0.5717064432656633,0.006807529719433837,0.11299261083743842,-30.939956606296693,1.1163594002705903,-0.2525238030675397,-0.25219624985759886,-0.20034000491283205,0.3904391371082954,0.15147494934854314,-0.0016635878420449115,-0.20885230914875832,-0.07594661423609701,-0.018575551023398786,-0.11852637429196379,-0.012947821641464071,0.011496240225454965,0.004605628771298801,0.014814509998743465,0.012891041948186651,0.019096267551152537,0.013047821632489106,0.024695063844966586,0.0050129255518740114,0.007122007169164513,0.013892384987290273,0.008158881529284824,0.004789024351861697,0.01551798433257161
0.07390898736990259,0.0045891849710937085,2.799285949790745,0.12481311675236953,0.14733516140296163,0.5717064432656633,0.006807529719433837,0.11299261083743842,-30.939956606296693,1.1163594002705903,-0.2525238030675397,-0.25219624985759886,-0.20034000491283205,0.3904391371082954,0.15147494934854314,-0.0016635878420449115,-0.20885230914875832,-0.07594661423609701,-0.018575551023398786,-0.11852637429196379,-0.012947821641464071,0.011496240225454965,0.004605628771298801,0.014814509998743465,0.012891041948186651,0.019096267551152537,0.013047821632489106,0.024695063844966586,0.0050129255518740114,0.007122007169164513,0.013892384987290273,0.008158881529284824,0.004789024351861697,0.01551798433257161
0.07390898736990259,0.0045891849710937085,2.799285949790745,0.12481311675236953,0.14733516140296163,0.5717064432656633,0.006807529719433837,0.11299261083743842,-30.939956606296693,1.1163594002705903,-0.2525238030675397,-0.25219624985759886,-0.20034000491283205,0.3904391371082954,0.15147494934854314,-0.0016635878420449115,-0.20885230914875832,-0.07594661423609701,-0.018575551023398786,-0.11852637429196379,-0.012947821641464071,0.011496240225454965,0.004605628771298801,0.014814509998743465,0.012891041948186651,0.019096267551152537,0.013047821632489106,0.024695063844966586,0.0050129255518740114,0.007122007169164513,0.013892384987290273,0.008158881529284824,0.004789024351861697,0.01551798433257161
0.07390898736990259,0.0045891849710937085,2.799285949790745,0.12481311675236953,0.14733516140296163,0.5717064432656633,0.006807529719433837,0.11299261083743842,-30.939956606296693,1.1163594002705903,-0.2525238030675397,-0.25219624985759886,-0.20034000491283205,0.3904391371082954,0.15147494934854314,-0.0016635878420449115,-0.20885230914875832,-0.07594661423609701,-0.018575551023398786,-0.11852637429196379,-0.012947821641464071,0.011496240225454965,0.004605628771298801,0.014814509998743465,0.012891041948186651,0.019096267551152537,0.013047821632489106,0.024695063844966586,0.0050129255518740114,0.007122007169164513,0.013892384987290273,0.008158881529284824,0.004789024351861697,0.01551798433257161
0.07390898736990259,0.0045891849710937085,2.799285949790745,0.12481311675236953,0.14733516140296163,0.5717064432656633,0.006807529719433837,0.11299261083743842,-30.939956606296693,1.1163594002705903,-0.2525238030675397,-0.25219624985759886,-0.20034000491283205,0.3904391371082954,0.15147494934854314,-0.0016635878420449115,-0.20885230914875832,-0.07594661423609701,-0.018575551023398786,-0.11852637429196379,-0.012947821641464071,0.011496240225454965,0.004605628771298801,0.014814509998743465,0.012891041948186651,0.019096267551152537,0.013047821632489106,0.024695063844966586,0.0050129255518740114,0.007122007169164513,0.013892384987290273,0.008158881529284824,0.004789024351861697,0.01551798433257161
0.07390898736990259,0.0045891849710937085,2.799285949790745,0.12481311675236953,0.14733516140296163,0.5717064432656633,0.006807529719433837,0.11299261083743842,-30.939956606296693,1.1163594002705903,-0.2525238030675397,-0.25219624985759886,-0.20034000491283205,0.3904391371082954,0.15147494934854314,-0.0016635878420449115,-0.20885230914875832,-0.07594661423609701,-0.018575551023398786,-0.11852637429196379,-0.012947821641464071,0.011496240225454965,0.004605628771298801,0.014814509998743465,0.012891041948186651,0.019096267551152537,0.013047821632489106,0.024695063844966586,0.0050129255518740114,0.007122007169164513,0.013892384987290273,0.008158881529284824,0.004789024351861697,0.01551798433257161
0.07390898736990259,0.0045891849710937085,2.799285949790745,0.12481311675236953,0.14733516140296163,0.5717064432656633,0.006807529719433837,0.11299261083743842,-30.939956606296693,1.1163594002705903,-0.2525238030675397,-0.25219624985759886,-0.20034000491283205,0.3904391371082954,0.15147494934854314,-0.0016635878420449115,-0.20885230914875832,-0.07594661423609701,-0.018575551023398786,-0.11852637429196379,-0.012947821641464071,0.011496240225454965,0.004605628771298801,0.014814509998743465,0.012891041948186651,0.019096267551152537,0.013047821632489106,0.024695063844966586,0.0050129255518740114,0.007122007169164513,0.013892384987290273,0.008158881529284824,0.004789024351861697,0.01551798433257161
0.07390898736990259,0.0045891849710937085,2.799285949790745,0.12481311675236953,0.14733516140296163,0.5717064432656633,0.006807529719433837,0.11299261083743842,-30.939956606296693,1.1163594002705903,-0.2525238030675397,-0.25219624985759886,-0.20034000491283205,0.3904391371082954,0.15147494934854314,-0.0016635878420449115,-0.20885230914875832,-0.07594661423609701,-0.018575551023398786,-0.11852637429196379,-0.012947821641464071,0.011496240225454965,0.004605628771298801,0.014814509998743465,0.012891041948186651,0.019096267551152537,0.013047821632489106,0.024695063844966586,0.0050129255518740114,0.007122007169164513,0.013892384987290273,0.008158881529284824,0.004789024351861697,0.01551798433257161
0.07390898736990259,0.0045891849710937085,2.799285949790745,0.12481311675236953,0.14733516140296163,0.5717064432656633,0.006807529719433837,0.11299261083743842,-30.939956606296693,1.1163594002705903,-0.2525238030675397,-0.25219624985759886,-0.20034000491283205,0.3904391371082954,0.15147494934854314,-0.0016635878420449115,-0.20885230914875832,-0.07594661423609701,-0.018575551023398786,-0.11852637429196379,-0.012947821641464071,0.011496240225454965,0.004605628771298801,0.014814509998743465,0.012891041948186651,0.019096267551152537,0.013047821632489106,0.024695063844966586,0.0050129255518740114,0.007122007169164513,0.013892384987290273,0.008158881529284824,0.004789024351861697,0.01551798433257161
0.07390898736990259,0.0045891849710937085,2.799285949790745,0.12481311675236953,0.14733516140296163,0.5717064432656633,0.006807529719433837,0.11299261083743842,-30.939956606296693,1.1163594002705903,-0.2525238030675397,-0.25219624985759886,-0.20034000491283205,0.3904391371082954,0.15147494934854314,-0.0016635878420449115,-0.20885230914875832,-0.07594661423609701,-0.018575551023398786,-0.11852637429196379,-0.012947821641464071,0.011496240225454965,0.004605628771298801,0.014814509998743465,0.012891041948186651,0.019096267551152537,0.013047821632489106,0.024695063844966586,0.0050129255518740114,0.007122007169164513,0.013892384987290273,0.008158881529284824,0.004789024351861697,0.01551798433257161
0.07390898736990259,0.0045891849710937085,2.799285949790745,0.12481311675236953,0.14733516140296163,0.5717064432656633,0.006807529719433837,0.11299261083743842,-30.939956606296693,1.1163594002705903,-0.2525238030675397,-0.25219624985759886,-0.20034000491283205,0.3904391371082954,0.15147494934854314,-0.0016635878420449115,-0.20885230914875832,-0.07594661423609701,-0.018575551023398786,-0.11852637429196379,-0.012947821641464071,0.011496240225454965,0.004605628771298801,0.014814509998743465,0.012891041948186651,0.019096267551152537,0.013047821632489106,0.024695063844966586,0.0050129255518740114,0.007122007169164513,0.013892384987290273,0.008158881529284824,0.004789024351861697,0.01551798433257161
0.07390898736990259,0.0045891849710937085,2.799285949790745,0.12481311675236953,0.14733516140296163,0.5717064432656633,0.006807529719433837,0.11299261083743842,-30.939956606296693,1.1163594002705903,-0.2525238030675397,-0.25219624985759886,-0.20034000491283205,0.3904391371082954,0.15147494934854314,-0.0016635878420449115,-0.20885230914875832,-0.07594661423609701,-0.018575551023398786,-0.11852637429196379,-0.012947821641464071,0.011496240225454965,0.004605628771298801,0.014814509998743465,0.012891041948186651,0.019096267551152537,0.013047821632489106,0.024695063844966586,0.0050129255518740114,0.007122007169164513,0.013892384987290273,0.008158881529284824,0.004789024351861697,0.01551798433257161
0.07390898736990259,0.0045891849710937085,2.799285949790745,0.12481311675236953,0.14733516140296163,0.5717064432656633,0.006807529719433837,0.11299261083743842,-30.939956606296693,1.1163594002705903,-0.2525238030675397,-0.25219624985759886,-0.20034000491283205,0.3904391371082954,0.15147494934854314,-0.0016635878420449115,-0.20885230914875832,-0.07594661423609701,-0.018575551023398786,-0.11852637429196379,-0.012947821641464071,0.011496240225454965,0.004605628771298801,0.014814509998743465,0.012891041948186651,0.019096267551152537,0.013047821632489106,0.024695063844966586,0.0050129255518740114,0.007122007169164513,0.013892384987290273,0.008158881529284824,0.004789024351861697,0.01551798433257161
0.07390898736990259,0.0045891849710937085,2.799285949790745,0.12481311675236953,0.14733516140296163,0.5717064432656633,0.006807529719433837,0.11299261083743842,-30.939956606296693,1.1163594002705903,-0.2525238030675397,-0.25219624985759886,-0.20034000491283205,0.3904391371082954,0.15147494934854314,-0.0016635878420449115,-0.20885230914875832,-0.07594661423609701,-0.018575551023398786,-0.11852637429196379,-0.012947821641464071,0.011496240225454965,0.004605628771298801,0.014814509998743465,0.012891041948186651,0.019096267551152537,0.013047821632489106,0.024695063844966586,0.0050129255518740114,0.007122007169164513,0.013892384987290273,0.008158881529284824,0.004789024351861697,0.01551798433257161
0.07390898736990259,0.0045891849710937085,2.799285949790745,0.12481311675236953,0.14733516140296163,0.5717064432656633,0.006807529719433837,0.11299261083743842,-30.939956606296693,1.1163594002705903,-0.2525238030675397,-0.25219624985759886,-0.20034000491283205,0.3904391371082954,0.15147494934854314,-0.0016635878420449115,-0.20885230914875832,-0.07594661423609701,-0.018575551023398786,-0.11852637429196379,-0.012947821641464071,0.011496240225454965,0.004605628771298801,0.014814509998743465,0.012891041948186651,0.019096267551152537,0.013047821632489106,0.024695063844966586,0.0050129255518740114,0.007122007169164513,0.013892384987290273,0.008158881529284824,0.004789024351861697,0.01551798433257161
0.07390898736990259,0.0045891849710937085,2.799285949790745,0.12481311675236953,0.14733516140296163,0.5717064432656633,0.006807529719433837,0.11299261083743842,-30.939956606296693,1.1163594002705903,-0.2525238030675397,-0.25219624985759886,-0.20034000491283205,0.3904391371082954,0.15147494934854314,-0.0016635878420449115,-0.20885230914875832,-0.07594661423609701,-0.018575551023398786,-0.11852637429196379,-0.012947821641464071,0.011496240225454965,0.004605628771298801,0.014814509998743465,0.012891041948186651,0.019096267551152537,0.013047821632489106,0.024695063844966586,0.0050129255518740114,0.007122007169164513,0.013892384987290273,0.008158881529284824,0.004789024351861697,0.01551798433257161
0.07390898736990259,0.0045891849710937085,2.799285949790745,0.12481311675236953,0.14733516140296163,0.5717064432656633,0.006807529719433837,0.11299261083743842,-30.939956606296693,1.1163594002705903,-0.2525238030675397,-0.25219624985759886,-0.20034000491283205,0.3904391371082954,0.15147494934854314,-0.0016635878420449115,-0.20885230914875832,-0.07594661423609701,-0.018575551023398786,-0.11852637429196379,-0.012947821641464071,0.011496240225454965,0.004605628771298801,0.014814509998743465,0.012891041948186651,0.019096267551152537,0.013047821632489106,0.024695063844966586,0.0050129255518740114,0.007122007169164513,0.013892384987290273,0.008158881529284824,0.004789024351861697,0.01551798433257161
0.07390898736990259,0.0045891849710937085,2.799285949790745,0.12481311675236953,0.14733516140296163,0.5717064432656633,0.006807529719433837,0.11299261083743842,-30.939956606296693,1.1163594002705903,-0.2525238030675397,-0.25219624985759886,-0.20034000491283205,0.3904391371082954,0.15147494934854314,-0.0016635878420449115,-0.20885230914875832,-0.07594661423609701,-0.018575551023398786,-0.11852637429196379,-0.012947821641464071,0.011496240225454965,0.004605628771298801,0.014814509998743465,0.012891041948186651,0.019096267551152537,0.013047821632489106,0.024695063844966586,0.0050129255518740114,0.007122007169164513,0.013892384987290273,0.008158881529284824,0.004789024351861697,0.01551798433257161
0.07390898736990259,0.0045891849710937085,2.799285949790745,0.12481311675236953,0.14733516140296163,0.5717064432656633,0.006807529719433837,0.11299261083743842,-30.939956606296693,1.1163594002705903,-0.2525238030675397,-0.25219624985759886,-0.20034000491283205,0.3904391371082954,0.15147494934854314,-0.0016635878420449115,-0.20885230914875832,-0.07594661423609701,-0.018575551023398786,-0.11852637429196379,-0.012947821641464071,0.011496240225454965,0.004605628771298801,0.014814509998743465,0.012891041948186651,0.019096267551152537,0.013047821632489106,0.024695063844966586,0.0050129255518740114,0.007122007169164513,0.013892384987290273,0.008158881529284824,0.004789024351861697,0.01551798433257161
0.07390898736990259,0.0045891849710937085,2.799285949790745,0.12481311675236953,0.14733516140296163,0.5717064432656633,0.006807529719433837,0.11299261083743842,-30.939956606296693,1.1163594002705903,-0.2525238030675397,-0.25219624985759886,-0.20034000491283205,0.3904391371082954,0.15147494934854314,-0.0016635878420449115,-0.20885230914875832,-0.07594661423609701,-0.018575551023398786,-0.11852637429196379,-0.012947821641464071,0.011496240225454965,0.004605628771298801,0.014814509998743465,0.012891041948186651,0.019096267551152537,0.013047821632489106,0.024695063844966586,0.0050129255518740114,0.007122007169164513,0.013892384987290273,0.008158881529284824,0.004789024351861697,0.01551798433257161
0.07390898736990259,0.0045891849710937085,2.799285949790745,0.12481311675236953,0.14733516140296163,0.5717064432656633,0.006807529719433837,0.11299261083743842,-30.939956606296693,1.1163594002705903,-0.2525238030675397,-0.25219624985759886,-0.20034000491283205,0.3904391371082954,0.15147494934854314,-0.0016635878420449115,-0.20885230914875832,-0.07594661423609701,-0.018575551023398786,-0.11852637429196379,-0.012947821641464071,0.011496240225454965,0.004605628771298801,0.014814509998743465,0.012891041948186651,0.019096267551152537,0.013047821632489106,0.024695063844966586,0.0050129255518740114,0.007122007169164513,0.013892384987290273,0.008158881529284824,0.004789024351861697,0.01551798433257161
0.07390898736990259,0.0045891849710937085,2.799285949790745,0.12481311675236953,0.14733516140296163,0.5717064432656633,0.006807529719433837,0.11299261083743842,-30.939956606296693,1.1163594002705903,-0.2525238030675397,-0.25219624985759886,-0.20034000491283205,0.3904391371082954,0.15147494934854314,-0.0016635878420449115,-0.20885230914875832,-0.07594661423609701,-0.018575551023398786,-0.11852637429196379,-0.012947821641464071,0.011496240225454965,0.004605628771298801,0.014814509998743465,0.012891041948186651,0.019096267551152537,0.013047821632489106,0.024695063844966586,0.0050129255518740114,0.007122007169164513,0.013892384987290273,0.008158881529284824,0.004789024351861697,0.01551798433257161
0.07390898736990259,0.0045891849710937085,2.799285949790745,0.12481311675236953,0.14733516140296163,0.5717064432656633,0.006807529719433837,0.11299261083743842,-30.939956606296693,1.1163594002705903,-0.2525238030675397,-0.25219624985759886,-0.20034000491283205,0.3904391371082954,0.15147494934854314,-0.0016635878420449115,-0.20885230914875832,-0.07594661423609701,-0.018575551023398786,-0.11852637429196379,-0.012947821641464071,0.011496240225454965,0.004605628771298801,0.014814509998743465,0.012891041948186651,0.019096267551152537,0.013047821632489106,0.024695063844966586,0.0050129255518740114,0.007122007169164513,0.013892384987290273,0.008158881529284824,0.004789024351861697,0.01551798433257161
0.07390898736990259,0.0045891849710937085,2.799285949790745,0.12481311675236953,0.14733516140296163,0.5717064432656633,0.006807529719433837,0.11299261083743842,-30.939956606296693,1.1163594002705903,-0.2525238030675397,-0.25219624985759886,-0.20034000491283205,0.3904391371082954,0.15147494934854314,-0.0016635878420449115,-0.20885230914875832,-0.07594661423609701,-0.018575551023398786,-0.11852637429196379,-0.012947821641464071,0.011496240225454965,0.004605628771298801,0.014814509998743465,0.012891041948186651,0.019096267551152537,0.013047821632489106,0.024695063844966586,0.0050129255518740114,0.007122007169164513,0.013892384987290273,0.008158881529284824,0.004789024351861697,0.01551798433257161
