feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41,feat_42,feat_43,feat_44,feat_45,feat_46,feat_47,feat_48,feat_49,feat_50,feat_51,feat_52,feat_53,feat_54,feat_55,feat_56,feat_57,feat_58,feat_59,feat_60,feat_61,feat_62,feat_63,feat_64,feat_65,feat_66,feat_67,feat_68,feat_69,feat_70,feat_71,feat_72,feat_73,feat_74,feat_75,feat_76,feat_77,feat_78,feat_79,feat_80,feat_81,feat_82,feat_83,feat_84,feat_85,feat_86,feat_87,feat_88,feat_89,feat_90,feat_91,feat_92,feat_93,feat_94,feat_95,feat_96,feat_97,feat_98,feat_99,feat_100,feat_101,feat_102,feat_103,feat_104,feat_105,feat_106,feat_107,feat_108,feat_109,feat_110,feat_111,feat_112,feat_113,feat_114,feat_115,feat_116,feat_117,feat_118,feat_119,feat_120,feat_121,feat_122,feat_123,feat_124,feat_125,feat_126,feat_127,feat_128,feat_129,feat_130,feat_131,feat_132,feat_133,feat_134,feat_135,Status
0.027872340425531918,0.0029397465895388145,3.150944155291496,0.05421556484589003,0.051151046448022576,0.22218735839734433,0.05002369464450875,0.0563625,-85.85102508682262,0.42535054165675207,-0.04434379174688664,0.07732204068712428,-0.08703851357732968,-0.0020869409251263993,-0.002354079856090905,0.02973453216694565,0.020427483019005606,-0.05434646364187488,0.047867262699102485,-0.04321060180907613,-0.012141819769687227,0.00404104156058553,0.0010603126465885291,0.005421095612637647,0.002142969130872015,0.004217751707696558,0.003115151338262121,0.005245016079522166,0.00042630782446687775,0.0010247970193147105,0.0027889953916027813,0.14031708570542958,0.0022922375176520635,0.040869027308118755,0.0,1.4907779871675687e-20,0.0,-5.204170427930421e-19,0.0,-6.938893903907229e-19,-1.4094628242311558e-19,1.7347234759768072e-19,2.6645352591003756e-16,-1.3877787807814458e-18,-1.734723475976807e-18,1.0408340855860842e-18,-6.938893903907229e-19,8.673617379884035e-19,6.938893903907229e-19,1.7347234759768072e-19,-6.938893903907229e-19,-1.7347234759768072e-19,-1.1926223897340549e-18,-6.938893903907229e-19,4.336808689942018e-19,1.4230153513872246e-20,2.574980159653073e-20,6.505213034913026e-20,-8.131516293641283e-21,5.4210108624275225e-21,3.252606517456513e-20,-4.336808689942018e-20,2.0328790734103207e-21,-1.3552527156068805e-20,-5.692061405548899e-20,-1.7347234759768072e-19,1.4433441421213278e-19,-2.168404344971009e-20,0.03553141581872445,0.004730673542742492,0.30801010354751146,0.05606304610182673,0.05314989922720389,0.2758047814042556,0.1347492140653752,0.08263612895189087,13.448275050586886,0.4921985393369849,0.200247065046495,0.2020132471296034,0.15421833351370676,0.1543731510176225,0.12999628655511458,0.08681617963393569,0.07946370861999172,0.10523362848134621,0.09440956929298686,0.11592186291204606,0.07700310670156676,0.005575186955970248,0.0016068723887910676,0.007995594248889107,0.0029052820927978804,0.006963457812560009,0.006000783675582693,0.01003928178534562,0.0011071359091228057,0.0020300788051612973,0.004013572052198495,0.029449679890235957,0.005013961934775477,0.006326243604478246,0.022923543830936963,0.005328027110643971,0.405902871436998,0.04110352473147445,0.037338437407014376,0.22098057689822115,0.18377100773090718,0.07520780867409023,8.94071652320945,0.41720853169648786,0.23139436636945315,0.20862523174929332,0.19519884270020105,0.16967498646580603,0.1365474262078575,0.10095561245167417,0.0912413848939698,0.1292453376550426,0.10236000847850057,0.1007949869682333,0.0945586606898216,0.005397595936864217,0.0020405402909862524,0.008840403517572792,0.003422494400662135,0.007917725409226847,0.007165627513935828,0.013274968089867717,0.0013988837808650988,0.00283821385265635,0.005200298514844546,0.022330350767409114,0.006888580575497942,0.005839634157028715,healthy
0.15735919899874845,0.002653968372764345,2.905887976797974,0.325563493721152,0.27122285599772783,1.65874645104276,0.010298227339072503,0.4734625,-37.18312640316586,1.594416403278022,-0.5308190837493856,-0.07001513875610302,0.004540680759792295,0.004162221181019997,-0.05129480493341988,0.012868558305512812,-0.027749536474577764,-0.05543372162521072,-0.04523587621906093,0.06979149611192473,0.01923537859615864,0.020007124324820838,0.005471677130915674,0.013994415911961513,0.007777447714520104,0.016533621397361715,0.015603034633583882,0.015750537668024266,0.002591170283771138,0.007133895193128295,0.014059863243112192,0.018440628149622308,0.0050216391861860575,0.014725776335926977,0.0004109303295786393,-1.8510619729074498e-08,-0.0040336090956930625,0.0011026589522391047,0.001249577767665009,0.002550958664775743,5.60971709901089e-05,0.000449999999999999,0.31479483234165095,0.01098293817952389,-0.004400468373087343,-0.0028909842090734336,-0.0023299907257079686,0.001953696173058717,0.0011834331121619041,0.00012226748639199695,-0.0003141316804431239,-8.58684021508984e-05,0.00030526533829141526,0.002107315360271149,0.001478499743632526,-1.3018013903845798e-06,1.819878370037791e-05,1.3887109488219612e-05,3.39987446013478e-05,0.00012801976641627517,0.0002035272015998004,3.7645594101286e-05,6.971168585622794e-06,1.6332561509660026e-05,6.074896357743922e-05,-0.0007895492770479179,1.4291940052379024e-05,-0.00017995590468676347,0.10938022005230116,0.0067654586033328665,0.3134802595417602,0.09310880738396378,0.04627574837148456,0.594871582164013,0.025293653342624928,0.23366874175199936,6.03492114709905,0.5112261907721047,0.579546965920222,0.3217791290348081,0.2346252494663789,0.24226609183382983,0.22136663305952062,0.21494088755229104,0.2267321948044299,0.21130644821869163,0.21204484976710836,0.206001323750508,0.19188161993814995,0.018897018241243856,0.00507333535437567,0.011927136769919397,0.007299073873138688,0.015239297810428964,0.013117821552643178,0.011016445410792938,0.002173719702357115,0.007098911612021845,0.012482415868336674,0.015811516289767576,0.0046036083702105995,0.008834802529881303,0.07457711656326996,0.003970406455568473,0.40568628295748316,0.053790918133769225,0.028440681071419754,0.47365326183169554,0.03552152220477012,0.15911389034301476,3.4749063750520888,0.530833430470089,0.42275746894894944,0.317585989024439,0.2651111820484181,0.2853968519499164,0.28353187167854205,0.27939708126812324,0.26773969718158275,0.23829782342917846,0.23927113965842253,0.24669452808536022,0.2310504536284367,0.022226585478216508,0.0063646052542539865,0.012020012073446818,0.008468487940676794,0.0157829978044032,0.01339884513600767,0.013700159056557337,0.002682053761014571,0.009152023638160674,0.014662502075956887,0.013822046812109547,0.006327785874576537,0.008651025643973262,healthy
0.1427284105131414,0.005299231088881293,2.89313048941816,0.22681037333554163,0.20806154249708325,1.1798003695575383,0.012451727324599454,0.237525,-31.972382578414916,1.712052786991957,-0.7331757919357275,-0.26167569966770626,-0.367488986479568,-0.1959200666543766,0.06987353464002678,-0.10827276026337791,-0.16932135056794614,-0.06628696079722121,-0.33110244191107147,0.07055736507076918,-0.12354229009207504,0.018075421846338376,0.00859828597412931,0.01773732714221151,0.021242596065924907,0.016795709735931297,0.015053052275303087,0.01301473246846863,0.004586432412015883,0.008640643279522665,0.01236880346247011,0.017420784880826122,0.00848585250361338,0.017972616652230062,0.0007509386733416777,2.3265281003504518e-06,0.01441722420498453,-0.0005293034501824464,-0.00047895853977622196,0.0008729605455025074,7.09033296715531e-05,-0.001512500000000001,0.039721013929240725,-0.007527213539778051,0.0015599927118510632,-0.0006304348396403963,0.0005044835905061746,-0.0014339962081343944,-0.002726281478101036,-0.00019179315964513877,-4.0751993641733455e-06,-0.0011750356414581835,0.0006085621149776487,0.0003005632462684487,0.0017819233383033393,-8.722440114396134e-06,1.5014124524193707e-06,-7.691739677532494e-05,-9.012501880069941e-05,0.00016662024177083943,-5.642269085645948e-06,5.5660148535439715e-06,-2.0383360236537748e-05,-5.651975946806946e-05,-1.829098273846417e-05,-3.808629179519128e-05,1.579953984860332e-05,3.7446522987993577e-05,0.06693534052487202,0.006959164907757794,0.4911095507638768,0.07346759972968839,0.039631327348336146,0.5866639145963244,0.009801063001253083,0.1454904607326558,3.2472778515863836,0.9779148781179956,0.7046187219265864,0.40537569618179337,0.41230430049807276,0.35454144143097327,0.3510587905883144,0.360407570896745,0.3047123847311343,0.29629776806225894,0.31629730677596524,0.27669371883351185,0.25095756005523995,0.022008596095046636,0.010679393402542686,0.014971003527849178,0.020287599607589947,0.019189684102150623,0.018045109285802774,0.013851917981065134,0.007003443747586276,0.01093865454149149,0.011652233439095149,0.019872014182888694,0.012520158829939598,0.010510219198372658,0.06644468085027459,0.00827243917852977,0.6658292813347568,0.06986892650904052,0.041088377664998565,0.5858773075281409,0.011253377145623517,0.14447131374770275,2.5068935393152367,0.9189727995151902,0.6809153353223248,0.46263577674697576,0.4476828725329695,0.3546694712816473,0.38961771880608864,0.36713913805617204,0.3248896736055193,0.327383686260595,0.32578434304559023,0.27411983919885696,0.26769897184984676,0.027349354088831525,0.014062104728351923,0.017729110286673608,0.02454307439766787,0.02077490409663879,0.01947756977425986,0.017140358637234183,0.00956935653631746,0.014276608785628291,0.014559232924360538,0.02405879690304181,0.01576324143275943,0.011966292310195154,healthy
0.10632040050062579,0.02686012565150834,3.025603413083047,0.21097677113285843,0.2092097780931768,0.9642969052948643,0.019440718580985287,0.17157499999999998,-30.661236607521367,1.7345610012519916,-0.4813069568164683,0.3465499725991588,0.20519809098665975,0.24322951809174445,0.12881426957504838,0.04813287291815214,0.022114181097498558,-0.1543272946350474,0.11245358502554625,-0.0341525139178739,0.14389240686511723,0.01235770526715796,0.003649555915828788,0.015541651897632958,0.008374025646435796,0.08025768377445822,0.011334293286379561,0.018890984848744546,0.0066738651885400084,0.009504857845879821,0.01452945341192853,0.014128205742000563,0.006154625561123848,0.031240702617694925,-0.0003003754693366712,-2.343167082464003e-06,-0.026602970383427894,0.0005652937705021323,0.002220432327734935,-0.009438994337324539,0.000585646959694876,-0.0006249999999999982,0.5647019267182555,0.05968923380615857,0.028262907191188135,0.012950616321722752,0.002274653419692252,-0.0018091467683994278,0.00984892642296474,-0.005894390199456012,-0.002200665698105793,0.005666914931706948,-9.312872871850911e-05,-0.005614125043394572,-0.0014097014309735576,0.00011899014177912618,1.1976157958413718e-06,0.0011634206969463093,0.000136055859047245,0.00033006864989807853,1.6831105872065992e-05,0.0013288985344582756,-2.0601374116760223e-05,2.119911138668638e-05,0.00041724695590096897,-0.0008952743478467265,-0.00020706458266542973,-9.53887228295319e-05,0.04601261572077553,0.03781740408171063,0.4515816126700929,0.0534580828213531,0.032530060414419346,0.49876588721792,0.05066082444426643,0.11299580267728082,6.014208094163729,0.6740858899937627,0.5503703713880606,0.4241010197373053,0.40780525905839166,0.29348958138373843,0.30457362320216913,0.20113428315708698,0.2366155275624286,0.24966203003479848,0.22326823439520505,0.22076798270663986,0.19072958045782384,0.016637185849639583,0.004540163530709454,0.015942474917651668,0.007427794057579977,0.05276773631549146,0.017399071357449176,0.026340457219070895,0.013600246070706465,0.015582212405058415,0.01947240611304748,0.018721382458004216,0.01046541843013276,0.013085763162846967,0.04460230940078978,0.025035859662961506,0.6003356831456095,0.04879251005617707,0.028676945227866613,0.43933301871378233,0.07072715766426123,0.10980227089818853,5.020446940355789,0.6625980673881848,0.4955028711557832,0.35238779709787965,0.36957480560753425,0.3115549264948397,0.2705937557539514,0.24058124822375956,0.2731927458067162,0.25098823009542637,0.2187195413508407,0.23773475423835322,0.21195268729656655,0.020834932152214648,0.005186494243274994,0.017875268859083082,0.009628688324434791,0.04379766391327139,0.020771961622892243,0.03242169501176354,0.01728371573803844,0.01564420779085989,0.022547209378335528,0.020271252284034442,0.014200358384847594,0.014754535463036825,healthy
0.1493976846057572,0.00424232428557731,3.0981430477094434,0.3401583823651471,0.25140466308428755,1.9569458783778217,0.022111230454340304,0.42584062500000003,-43.75664054372374,0.06247746536228775,-0.26691724233641195,-0.0011119613534706738,-0.3587712567588742,-0.03812901784710267,0.14466247947658747,-0.19241519352339426,0.04985352259772617,-0.04988346130014876,-0.05880877055559106,-0.05212215965211463,-0.018339563439883657,0.006888352934535181,0.003487967147027689,0.009135124938426923,0.006522942703192867,0.004313946876388633,0.0042407107790135385,0.008109760026206333,0.003454931066632443,0.00504498351449506,0.005298550499099461,0.053498594717407685,0.004530913584500192,0.016090549348277923,0.0004724655819774716,1.3952474208765796e-12,-0.00023217123733874855,0.0018226089545128692,0.0013654843433189392,0.012688184869410136,9.517818001712473e-06,0.0026875000000000002,0.2577403566118947,-0.0020803209805607624,-0.0033556551350019947,0.00020798783307889192,-0.0031617786067388146,-0.0012030582843155471,-0.0012277290656913529,0.0011833231245804055,0.000755107079115458,0.0004946895579106412,0.0001432691469128902,4.3238151734957805e-05,0.000782967858482559,8.134809506956439e-06,1.9523520789846553e-05,3.691851699228343e-05,3.4130622438186984e-05,1.2014722011783772e-05,-2.159769599084497e-06,2.8806586579593148e-05,2.1557243203400517e-05,2.145132309908271e-05,9.507893024821333e-06,-0.0005866601373647514,2.058177211140116e-05,-0.00016694298130923895,0.06516643558268123,0.005718317247316898,0.2573818601470378,0.06880329402789309,0.04167446032978557,0.47445475918449603,0.0498391573675796,0.13135150761348854,8.166318988166518,0.64887364096855,0.41033432379058327,0.4230952184922622,0.3843297335743558,0.269057027963703,0.2745206593472366,0.2726813146600347,0.24904692344806265,0.20949042446892005,0.2030113945950653,0.18538537609187317,0.18044815898669667,0.007076514379479088,0.0033001925408015194,0.00994122904027288,0.007546699435782782,0.0034168738418402975,0.003804025260401859,0.0069747335070529425,0.003119824474387249,0.0040973314149812074,0.0043623906304350295,0.02973033529856566,0.004406379185307442,0.008001988063788927,0.045054897516602244,0.005593271412618716,0.32407660937821303,0.05934087193517444,0.0392940518194113,0.3581376449904097,0.06646667562521158,0.11115640241871214,5.610996124123442,0.6372232817837246,0.46373347283481536,0.5243481587491851,0.35588814766525945,0.30045862059484596,0.2906037037859141,0.2926571267089667,0.26872833331070123,0.2616825941930699,0.2587680001443811,0.26307843783764023,0.22397194335164866,0.00781665316414046,0.0045831273656870295,0.012850767961172276,0.010186449482306698,0.004237268689039095,0.005128378482156392,0.008602440622276528,0.004084709643260699,0.005434616490667246,0.005957155706679713,0.02077237912218106,0.006152578297665755,0.00638276606418971,healthy
0.020350438047559448,0.0013706446133147255,3.1536185035715913,0.04176555041237865,0.04080601960739609,0.16848490764276647,0.050196709935413864,0.0394625,-86.58164764935154,0.40659568490794984,0.08593741485817555,0.03026472645324852,-0.035148894600665274,-0.08659227261084902,0.02949480556228174,-0.033584312952467596,-0.034052007421629074,-0.054608143552828156,-0.04986337463172945,-0.010792263543026325,-0.040755613661043584,0.0036892822536968945,0.0009745529658228563,0.0062625612750381865,0.008419512387946429,0.007406822933235727,0.002309558450816459,0.00464837709553661,0.0002735130388684064,0.0009167739591348523,0.0019824584560521083,0.14001240126049452,0.0006190653912696623,0.04226921772401224,-5.637851296924623e-20,-1.2684953659843588e-19,1.3877787807814458e-18,-8.673617379884036e-20,1.3877787807814457e-19,-1.8214596497756471e-19,-4.553649124439119e-19,5.551115123125783e-19,7.105427357601002e-17,0.0,6.938893903907229e-19,2.7755575615628914e-19,2.786399583287746e-19,6.938893903907229e-19,5.03069808033274e-19,8.673617379884035e-19,-7.979727989493312e-19,1.2143064331837648e-19,-3.295974604355934e-19,-5.507747036226363e-19,1.994931997373328e-19,7.37257477290143e-20,3.903127820947816e-20,-2.602085213965211e-20,0.0,-2.125036258071589e-19,-6.071532165918824e-20,2.602085213965211e-20,4.336808689942018e-21,-5.4210108624275225e-21,-9.75781955236954e-21,1.3877787807814457e-19,1.0842021724855045e-20,1.734723475976807e-20,0.029315820245611895,0.004277644341104005,0.2858166357938169,0.04711932465585443,0.04481014023222013,0.261136324075651,0.12052042315874952,0.06338150972467739,13.39699559053409,0.5390494826188006,0.19642519741246273,0.1447599524131356,0.12131630808020251,0.13990695315345833,0.11065759603440903,0.07694043767037499,0.07666800513257035,0.09315755867211672,0.1126685133838328,0.06869880635878903,0.07810407218952835,0.006982856325312013,0.0019934582290617,0.011465547406806718,0.01369139726557892,0.013975849097926412,0.004073798086998167,0.009401327943250262,0.0005811735857736814,0.0013965190541108702,0.004768387315339137,0.029276030811429543,0.0011680358635459693,0.005682526096945912,0.01652492070581835,0.005559487984425937,0.35349970279724435,0.03439513539032647,0.03401737549467974,0.18946821215776613,0.18199748877206337,0.05256767485430747,8.754219839541344,0.4322648070093262,0.2007573924421128,0.1591650911654708,0.14468390492631875,0.12974217929981177,0.1298365467429962,0.08628593734387777,0.109515567105932,0.0913655875731525,0.09708414910654214,0.07898327052502122,0.09028229641118617,0.008449438634607986,0.00231106582810761,0.012866498677438554,0.013601388106675466,0.015993667662160344,0.00495726478386514,0.012287614605287055,0.000644860154137641,0.0015484318244587787,0.006577305761692236,0.019496867531229707,0.001307810717142282,0.0051392611781414296,healthy
0.037773779724655815,0.0035568327635432592,3.055230674341728,0.10346988602466871,0.07152803588462509,0.6038035400777774,0.10948923618032842,0.14346875,-81.13172458714084,0.0702343061120731,-0.09728286838246453,0.10126277754969869,-0.03638728885235831,0.019558439890839614,-0.029966111333617786,-0.11236755132524506,0.03914262328188199,-0.05997936790293358,-0.046999823837095236,0.048763981741379275,-0.023115320598546162,0.003245048707671995,0.0011931222473804276,0.003527643836427282,0.0029215317176565603,0.0035829533845082523,0.0017974011248531787,0.0036378877678832217,0.0010034168094003712,0.0016823138400018198,0.0024456566625013373,0.12398647402762134,0.0014299305811319887,0.035792617487256484,-2.168404344971009e-19,1.4230153513872246e-19,-3.469446951953614e-18,0.0,0.0,-3.469446951953614e-18,1.734723475976807e-18,0.0,-5.551115123125783e-17,-1.5585406229479126e-18,4.336808689942018e-18,2.6020852139652106e-18,0.0,8.673617379884035e-19,8.673617379884035e-19,-1.734723475976807e-18,2.168404344971009e-19,1.0842021724855044e-18,8.673617379884035e-19,-1.3010426069826053e-18,-4.336808689942018e-19,-5.421010862427522e-20,1.3552527156068805e-20,9.147955830346444e-20,-4.0657581468206416e-20,-1.0164395367051604e-19,-4.743384504624082e-20,1.6263032587282567e-19,-1.3552527156068805e-20,-1.3552527156068805e-20,2.710505431213761e-20,-3.2526065174565133e-19,2.0328790734103208e-20,1.0842021724855044e-19,0.056648398291197805,0.008181931805096231,0.46670334622186943,0.13065849309335537,0.09031244010429182,0.8121909747318214,0.2463331413472707,0.20673963642548931,21.081337095383567,0.5062213551232198,0.2749374913330508,0.2000780863530853,0.15248025797127443,0.1481235803663001,0.15720195972973203,0.19308321037509896,0.13514845688298366,0.13594501931638073,0.13811838518292394,0.13768343900026653,0.09721703361092086,0.0073429130148256645,0.0022218792088800595,0.007533382802618304,0.006068468824900881,0.00784575093082706,0.0031948835768986377,0.008407145822451362,0.0020424609650156428,0.0030585884204569324,0.003826674162219199,0.05058739019606073,0.0025002691666662314,0.012789038774749534,0.03706662583442468,0.008886315345578712,0.5798721089477016,0.11815814749986313,0.08246105468957467,0.7051448043547771,0.36356517081528517,0.20458198259395122,14.800347248633711,0.46716105577627504,0.2299251777979861,0.19801654095381374,0.18343577099126004,0.16606914261866207,0.17806313249838324,0.17532181754771947,0.15996586137192112,0.13121816229027655,0.14013199391544987,0.13313138403478658,0.11932881434886161,0.009186813895397222,0.002721434708242235,0.00896908321809625,0.00626327648180305,0.008404315408219246,0.003836525550083488,0.011071378576508499,0.0024989569490305647,0.004031645992650904,0.003810374484119484,0.038381689660680646,0.002844727982246272,0.009620769072966138,healthy
0.11074468085106384,0.023052217676509792,2.7388336682654573,0.20131994063864472,0.1804256900967692,0.8431035380795983,0.09762385570369474,0.217825,-45.86951620792258,1.434915927106032,-0.15828740415456669,-0.0757904328720581,-0.4107752538443399,-0.11625056532379112,-0.21361086192671652,-0.09345235185755232,-0.10108626646291781,-0.05532503940791631,0.01774221268159177,-0.03066204974977354,0.01720122750206238,0.010777755991488308,0.0038114182431256824,0.01260366929390209,0.009526767897620414,0.014108013535025537,0.017930832636623137,0.027228907851112753,0.0026601740339366304,0.00970110450749921,0.011436872854128963,0.04890412077198776,0.00416979292566537,0.024717140426220113,0.00011681268251981683,8.843602296723625e-12,-0.003626792439372243,0.001453882556930993,0.0018297232047880987,0.0020505967568127414,0.00019968266964218986,0.00013333333333333334,0.34450580583962165,0.011854063340137604,0.0030038375683268054,0.0028759169955891234,-5.5049227957271706e-05,0.000315873168029733,0.0008541138249369635,0.0005579321212278502,0.0009360631603562486,0.0026378749099478654,0.0012319824552868587,-0.00024923280779473274,-0.0005230835828514393,1.1062132314960983e-05,3.3484098867783763e-06,4.013405297502483e-05,5.998292427794236e-06,2.4376103270214718e-05,3.966804142897474e-05,0.0010737298670741714,2.1467927879693916e-06,4.829409178563972e-06,2.7642771615906553e-05,-0.00045264101166847244,1.6329515537803967e-05,2.0547901281544376e-05,0.0975835271693477,0.037382913457575766,0.6651866117674887,0.12329982807264513,0.07869751663345384,0.7849378443107251,0.19906455668433654,0.23004747391709043,17.283246263693776,1.3332391384109201,0.780568430951546,0.5190719252891548,0.5239398477242637,0.37690366756793187,0.33437829355584386,0.3151395377861447,0.27732580216920655,0.2863225832880897,0.2336102555787815,0.22200204282529462,0.22591883856260359,0.0137193647137941,0.00484251813679217,0.017573216081112498,0.012908107394731399,0.019929499739153245,0.02649993606605943,0.038433551468224844,0.005348589150807806,0.0127033943646904,0.013114140498365364,0.04287992085442645,0.005571987356290957,0.0140917781062195,0.09054799676343485,0.034587864714886944,0.8657379977414031,0.12104364935971139,0.08026300905515749,0.754296166634391,0.29764194678828865,0.23319621453020273,14.338443784268986,1.1750104886773314,0.742559550317057,0.4943030578974107,0.49662494668648904,0.37418172486437173,0.36019102133604486,0.3184996422041733,0.3024681565663391,0.3042548535384487,0.2806820433402314,0.2941422993932433,0.2670692554443502,0.018287464652590932,0.0064356267261498675,0.023237974679202928,0.0143147501961409,0.022635320984517267,0.03312938973316292,0.04692452416590952,0.007011097112515748,0.017288571495010015,0.015148173145840976,0.04569130900752749,0.006684139653299917,0.015978943690457752,healthy
0.19296307884856073,0.004628024180991724,3.076547407417276,0.3229125641666728,0.26087526268838396,1.53569681337235,0.0049246445908218,0.32885624999999996,-41.22230136230055,0.4796215582469361,0.10644647433879792,0.21391671462101575,-0.06763638459283035,0.2458115262750849,0.1031645761876476,0.028499404376997117,0.014274446258654183,-0.0787639312350478,-0.07567365587068975,0.004891300219314838,-0.10351596928626647,0.009985150860538815,0.0029014474500966823,0.00990739180968139,0.005434447228468679,0.006995488557888866,0.004669986050104506,0.01071290743942804,0.0031424498820104606,0.003382081342827234,0.008020219897979453,0.07293262820381587,0.00337293005993477,0.02276857461229478,0.0003989361702127658,-8.58372049404003e-11,0.007557962940152438,-3.562225001732553e-05,0.0004042678283700029,-0.0035056420998734773,1.109576025154535e-05,-0.0002124999999999993,-0.011923821433034776,0.012418431408886162,-0.0007409722757898897,-0.0023293334113224234,0.0006727236789414767,0.0021103701662003723,0.00011572006242354399,-0.0004811026919873493,-0.0009312954305834044,-2.8642811503824805e-06,-0.0008393416037008633,0.002479398460583946,0.0056742906102919535,5.5770007411115974e-05,5.370076567746041e-07,5.690175690392231e-05,1.4764429653800303e-05,4.2435466326329144e-05,3.5065538192027474e-06,4.68032658638959e-05,1.7173819491139017e-06,-2.3889301503384435e-06,-3.1475346888544405e-05,0.00032981619489045173,-4.176937337002124e-06,8.614987151532921e-05,0.04967914487740826,0.008505557691423912,0.33771873727685614,0.044366240833738343,0.02151747476144521,0.40623408810217176,0.0037173705920614036,0.11051762674016988,4.083142554280471,0.7069312707959552,0.5094649959688881,0.3710388441059539,0.34213415742838205,0.2830803577294881,0.3207859868774475,0.269634808817498,0.26158623436316286,0.24216228820991428,0.23908853862789464,0.22359883334048672,0.2098681657773373,0.01393869934657894,0.00373622891213369,0.010147403210999374,0.006814081566466392,0.007980452467946804,0.00632524711153531,0.01199384080508453,0.0057050722117677425,0.0056772661469279995,0.009453969718700526,0.02907380316913724,0.0045654974812543,0.007555467565477697,0.05105576683906534,0.009230777370642564,0.4232856456735391,0.04239294533580763,0.01936677855414278,0.4093058033999206,0.004053231571650702,0.12405013124299165,2.781931403343174,0.6180150395832265,0.5109312575501345,0.38222936086493,0.37027103619194435,0.33379062145754074,0.3594651062632268,0.3259177220440309,0.3095195350532137,0.3203699595710761,0.3071995861000571,0.2891213114474817,0.24744483152590444,0.016131890212914907,0.005008184185969497,0.01212516702467528,0.009015386143327192,0.010721163960031454,0.008438502843652815,0.01512199851619144,0.007580009870515737,0.007700971383912653,0.012290677630243262,0.027383641039504858,0.005804627867286071,0.007926065021472233,healthy
0.1589111389236546,0.0032469981171939686,2.9497214931078846,0.23489869376455214,0.21449661191532016,1.1358530138490042,0.019877479229918393,0.2582,-36.458990384693486,1.7103208086124504,-0.7033575048531289,-0.017531356494871846,-0.21072334822506242,0.006479339061142893,-0.05418833748797317,-0.2287724176295093,-0.16970079952484163,-0.0005857907817270553,0.060595829604083475,-0.013386029925830153,0.01129188218101852,0.013509969887943136,0.006554045367592442,0.014508643365364799,0.011626493666255653,0.014546952305955055,0.01062927845001652,0.022796419226023136,0.005738661403753323,0.014970234663497348,0.011286086026574792,0.028611403323311746,0.008796105784230849,0.01923554097579557,0.0016082603254067586,-7.902719656728001e-09,-0.003955019667199437,0.001712822731882296,0.0016310800345687687,0.009320328573342116,8.718012961000064e-07,0.002474999999999999,0.2794682416752185,0.009728945250428573,0.0013163743818706123,-0.005849563138276526,1.574637830150244e-05,0.003952661142061378,0.0017003199728943303,0.00138884652035113,-0.0012032578665289709,-0.003620072822894036,-0.004574025410351528,0.004586898341626293,-0.0035739644195900257,5.033120911828458e-05,2.2352647362320107e-05,0.0001893857467689222,2.418808657685514e-05,0.00011906860606897163,0.00011125812411993926,0.00010461528802165979,0.0002927812179530811,-1.649371043849913e-05,-4.57721442160257e-06,-0.0007103745041137186,1.5870154122799323e-05,-0.00018535321187511885,0.08737910640269034,0.00681403764549689,0.3989166317557916,0.0851787258391338,0.052791864089151985,0.6466932218242316,0.030558189807743302,0.19050989679423752,5.525698733499233,0.9658934080938619,0.7909007395796399,0.48753803941122004,0.4447601259520811,0.4077065433564808,0.3448526584061389,0.353272901027555,0.3267236135052227,0.2986529402196335,0.3072157380645898,0.2600136545393967,0.21929244120477528,0.017044317774651766,0.009864390445078818,0.017112790770097377,0.015914643978769974,0.015729630296791555,0.011429687379414246,0.02519947507419438,0.008304817954748847,0.01755252910606152,0.015224854810488821,0.03115187964788398,0.013143551133985909,0.00942082757194705,0.07315158797588384,0.009136299791555594,0.5623354858914782,0.06786647348863104,0.04769227245582072,0.5937448890979591,0.03920890370930441,0.17903711448726561,4.249172273673822,0.8925968071412296,0.6607217854806747,0.5025502526814261,0.4277629795326052,0.3888984343927059,0.3390664452443479,0.3316808410133641,0.33008769767738383,0.2941595958877865,0.3092074769188936,0.25591426012718066,0.23696413787370646,0.018972408118482303,0.012382357272267459,0.022204793596605172,0.020713798893785357,0.021138666262643276,0.015105328972783775,0.02764857802307168,0.010202757754941554,0.021295683544953394,0.018490964259248805,0.02938467646490602,0.014293748810294344,0.010815446759287077,healthy
